id_company,date_waste,kitchen,shift,type_waste,weight,covers,heatmap,heatmap_text
APAC Hyatt Seoul SELRS,2022-05-04,Bakery,Breakfast,buffet,2.1,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-04,Shunpachi,Lunch,preparation,2.48,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-04,Shunpachi,Lunch,preparation,1.74,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-04,Bakery,Lunch,preparation,17.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-04,Commissary,Lunch,preparation,2.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-04,Commissary,Breakfast,preparation,25.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-04,Commissary,Breakfast,preparation,20.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-04,Commissary,Lunch,preparation,20.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-04,Commissary,Dinner,preparation,20.0,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-04,Shunpachi,Lunch,preparation,0.78,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-04,Shunpachi,Lunch,preparation,1.2,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-04,Shunpachi,Lunch,preparation,2.0,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-04,Shunpachi,Lunch,preparation,1.4,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-04,Shunpachi,Lunch,preparation,4.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-08,Bakery,Breakfast,buffet,4.7,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-06,Bakery,Dinner,buffet,7.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-09,Bakery,Dinner,buffet,7.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-05,Bakery,Breakfast,buffet,2.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-05,Commissary,Lunch,preparation,2.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-05,Commissary,Lunch,preparation,3.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-05,Commissary,Lunch,preparation,20.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-05,Commissary,Dinner,preparation,20.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-05,Commissary,Breakfast,preparation,20.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-05,Commissary,Lunch,preparation,17.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-05,Commissary,Dinner,preparation,17.7,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-05,Commissary,Lunch,preparation,15.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-06,Commissary,Breakfast,preparation,38.6,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-06,Commissary,Breakfast,preparation,0.8,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-06,Commissary,Lunch,preparation,1.8,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-06,Commissary,Lunch,preparation,5.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-06,Commissary,Lunch,preparation,0.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-07,Bakery,Dinner,preparation,6.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-07,Commissary,Breakfast,preparation,50.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-07,Commissary,Breakfast,preparation,4.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-07,Commissary,Lunch,preparation,4.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-07,Banquet,Dinner,preparation,12.7,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-07,Bakery,Breakfast,buffet,2.16,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-08,Bakery,Breakfast,buffet,2.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-08,Commissary,Breakfast,preparation,73.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-08,Commissary,Lunch,preparation,8.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-08,Commissary,Lunch,preparation,5.2,,1.0,C
APAC Hyatt Bangkok BANGH,2022-05-08,Event,Dinner,preparation,3.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-08,Bakery,Dinner,buffet,1.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-09,Bakery,Breakfast,buffet,2.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-09,Commissary,Breakfast,preparation,7.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-09,Commissary,Breakfast,preparation,48.8,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-09,Commissary,Lunch,preparation,1.4,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-09,Commissary,Lunch,preparation,3.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-09,Commissary,Lunch,preparation,50.7,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-09,Commissary,Lunch,preparation,31.0,,1.0,C
APAC Hyatt Bangkok BANGH,2022-05-09,Event,Dinner,preparation,3.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-09,Bakery,Dinner,preparation,1.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-10,Bakery,Breakfast,buffet,2.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-10,Commissary,Lunch,preparation,2.8,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-10,Commissary,Lunch,preparation,2.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-10,Commissary,Breakfast,preparation,20.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-10,Commissary,Lunch,preparation,23.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-10,Commissary,Dinner,preparation,25.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-11,Bakery,Breakfast,buffet,2.4,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-11,Bakery,Breakfast,buffet,2.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-11,Commissary,Breakfast,preparation,57.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-11,Commissary,Breakfast,preparation,1.6,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-11,Commissary,Lunch,preparation,2.8,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-11,Shunpachi,Dinner,spoilage,0.4,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-15,Sowol Ro,Breakfast,plate,0.12,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-12,Bakery,Breakfast,buffet,3.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-12,Commissary,Breakfast,preparation,47.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-12,Commissary,Breakfast,preparation,1.8,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-12,Commissary,Lunch,preparation,4.88,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-12,Commissary,Lunch,preparation,6.3,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-12,Shunpachi,Dinner,spoilage,1.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-13,Commissary,Breakfast,preparation,55.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-13,Commissary,Breakfast,preparation,0.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-13,Commissary,Lunch,preparation,2.9,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-12,Bakery,Dinner,preparation,0.9,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Breakfast,plate,4.535,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Breakfast,plate,6.185,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Breakfast,buffet,1.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Breakfast,buffet,0.4,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Breakfast,buffet,0.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Breakfast,buffet,0.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Breakfast,plate,8.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Bakery,Breakfast,buffet,2.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Lunch,plate,6.826,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Breakfast,plate,10.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Lunch,plate,6.9,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Lunch,buffet,2.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Lunch,buffet,1.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Lunch,buffet,1.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Lunch,buffet,1.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Lunch,plate,11.555,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-14,Commissary,Breakfast,preparation,49.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-14,Commissary,Lunch,preparation,3.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-14,Commissary,Breakfast,preparation,0.7,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Dinner,plate,5.71,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Dinner,buffet,0.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Dinner,preparation,2.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Dinner,plate,7.485,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Dinner,plate,8.655,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Breakfast,plate,5.47,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Breakfast,buffet,7.145,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-14,Terrace,Breakfast,buffet,6.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-15,Bakery,Breakfast,buffet,2.3,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Dinner,spoilage,13.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-15,Commissary,Breakfast,preparation,61.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-15,Commissary,Breakfast,preparation,0.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-15,Commissary,Lunch,preparation,6.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-15,Commissary,Lunch,preparation,3.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-20,Commissary,Lunch,preparation,5.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-20,Commissary,Breakfast,preparation,15.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-20,Commissary,Breakfast,preparation,96.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-16,Commissary,Breakfast,preparation,34.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-16,Commissary,Breakfast,preparation,1.7,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-16,Commissary,Lunch,preparation,2.4,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-16,Commissary,Lunch,preparation,1.4,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-16,Commissary,Lunch,preparation,66.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-22,Bakery,Dinner,preparation,0.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-16,Bakery,Dinner,preparation,0.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-17,Bakery,Breakfast,buffet,2.1,,1.0,C
APAC Hyatt Bangkok BANGH,2022-05-17,Event,Breakfast,buffet,1.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-17,Commissary,Breakfast,preparation,3.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-17,Commissary,Breakfast,preparation,49.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-17,Commissary,Lunch,preparation,7.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-17,Commissary,Lunch,preparation,44.3,,1.0,C
APAC Hyatt Bangkok BANGH,2022-05-17,Event,Dinner,preparation,6.52,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Breakfast,preparation,1.5,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Breakfast,preparation,3.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Breakfast,preparation,0.01,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Breakfast,preparation,1.9,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Lunch,preparation,14.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Breakfast,preparation,2.5,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Dinner,preparation,5.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Dinner,preparation,1.2,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Lunch,preparation,2.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Breakfast,preparation,1.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Lunch,spoilage,6.8,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-18,Garde Manger,Lunch,preparation,4.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-18,Bakery,Breakfast,buffet,3.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-18,Bakery,Breakfast,preparation,2.3,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-18,Shunpachi,Dinner,preparation,1.01,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-18,Shunpachi,Dinner,preparation,2.4,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-18,Commissary,Breakfast,preparation,69.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-18,Commissary,Breakfast,preparation,4.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-18,Commissary,Lunch,preparation,0.9,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-18,Shunpachi,Dinner,spoilage,1.2,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-17,Balcony,Breakfast,preparation,0.8,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-17,Balcony,Breakfast,preparation,29.3,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-17,Balcony,Breakfast,preparation,0.4,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-17,Balcony,Lunch,preparation,1.2,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-17,Balcony,Lunch,preparation,0.5,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-17,Balcony,Lunch,preparation,0.2,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-17,Balcony,Dinner,preparation,1.7,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-17,Balcony,Dinner,preparation,1.0,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-18,Balcony,Breakfast,preparation,1.0,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-18,Balcony,Breakfast,preparation,25.9,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-18,Balcony,Breakfast,buffet,1.4,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-17,Balcony,Breakfast,plate,3.0,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-17,Balcony,Lunch,plate,6.0,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-17,Balcony,Dinner,plate,5.8,,1.0,C
APAC Hyatt Beijing BEIGH,2022-05-18,Balcony,Breakfast,plate,30.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Breakfast,preparation,1.5,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Breakfast,preparation,1.3,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Breakfast,preparation,2.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Breakfast,preparation,3.5,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Breakfast,preparation,8.7,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Lunch,preparation,4.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Lunch,preparation,6.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Breakfast,preparation,0.2,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Lunch,preparation,3.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Lunch,preparation,3.3,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Lunch,preparation,2.5,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Lunch,preparation,5.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Lunch,preparation,2.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Lunch,preparation,1.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Lunch,preparation,0.6,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-19,Commissary,Breakfast,preparation,86.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-19,Commissary,Breakfast,preparation,6.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-19,Commissary,Lunch,preparation,1.5,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-19,Garde Manger,Dinner,preparation,0.1,,1.0,C
APAC Hyatt Bangkok BANGH,2022-05-20,Event,Lunch,buffet,3.54,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Breakfast,preparation,1.2,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Breakfast,preparation,4.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Breakfast,preparation,1.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Breakfast,preparation,0.6,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Breakfast,preparation,2.5,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Breakfast,preparation,13.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Breakfast,preparation,14.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Breakfast,preparation,0.5,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Lunch,preparation,2.0,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Lunch,preparation,0.7,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-20,Bakery,Breakfast,buffet,2.8,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Lunch,preparation,2.5,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Breakfast,preparation,1.5,,1.0,C
APAC Hyatt Jeju CJUGH,2022-05-20,Garde Manger,Breakfast,preparation,0.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-21,Bakery,Breakfast,buffet,2.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-21,Commissary,Breakfast,preparation,100.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-21,Commissary,Breakfast,preparation,10.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-21,Commissary,Breakfast,preparation,5.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-21,Commissary,Lunch,preparation,6.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-21,Commissary,Lunch,preparation,4.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-23,Commissary,Lunch,preparation,4.7,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-23,Commissary,Lunch,preparation,3.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-23,Commissary,Breakfast,preparation,51.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-22,Bakery,Breakfast,buffet,2.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-22,Commissary,Breakfast,preparation,31.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-22,Commissary,Breakfast,preparation,100.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-22,Commissary,Breakfast,preparation,5.85,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-22,Commissary,Lunch,preparation,2.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-22,Commissary,Lunch,preparation,1.5,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-22,Shunpachi,Dinner,preparation,0.2,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-22,Shunpachi,Dinner,preparation,1.2,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-22,Shunpachi,Dinner,preparation,2.6,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-22,Shunpachi,Dinner,preparation,1.8,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-22,Shunpachi,Dinner,preparation,0.7,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-22,Bakery,Dinner,preparation,5.4,,1.0,C
APAC Hyatt Bangkok BANGH,2022-05-22,Event,Dinner,preparation,9.38,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-23,Bakery,Breakfast,buffet,2.3,,1.0,C
APAC Hyatt Bangkok BANGH,2022-05-03,Staff Canteen,Dinner,plate,16.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-23,Commissary,Breakfast,preparation,3.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-23,Commissary,Lunch,preparation,49.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-23,Commissary,Lunch,preparation,1.6,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-23,Banquet,Lunch,preparation,5.0,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-23,Banquet,Lunch,preparation,2.0,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-23,Banquet,Lunch,preparation,3.5,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-23,Banquet,Lunch,preparation,6.0,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-23,Banquet,Lunch,preparation,1.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-24,Commissary,Breakfast,preparation,100.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-24,Commissary,Breakfast,preparation,16.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-24,Commissary,Breakfast,preparation,4.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-24,Commissary,Lunch,preparation,8.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-24,Commissary,Lunch,preparation,11.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-24,Sowol Ro,Dinner,plate,2.4,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-25,Bakery,Breakfast,buffet,3.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-25,Commissary,Breakfast,preparation,100.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-25,Commissary,Breakfast,preparation,9.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-25,Commissary,Breakfast,preparation,6.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-25,Commissary,Lunch,preparation,5.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-25,Commissary,Lunch,preparation,9.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-26,Bakery,Breakfast,buffet,2.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-26,Commissary,Breakfast,preparation,3.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-26,Commissary,Breakfast,preparation,64.4,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-26,Commissary,Lunch,preparation,12.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-26,Commissary,Lunch,preparation,4.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-26,Commissary,Lunch,preparation,35.25,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-26,Commissary,Lunch,preparation,30.4,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-26,Banquet,Lunch,,1.2,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-26,Banquet,Lunch,,6.7,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-26,Banquet,Lunch,,2.0,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-26,Banquet,Lunch,,1.0,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-26,Banquet,Lunch,,10.0,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-26,Banquet,Lunch,,1.5,,1.0,C
APAC Hyatt Taipei TAIGH,2022-05-26,Banquet,Lunch,plate,12.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-27,Bakery,Breakfast,buffet,2.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-27,Commissary,Breakfast,preparation,4.6,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-27,Commissary,Breakfast,preparation,50.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-27,Commissary,Lunch,preparation,1.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-27,Commissary,Lunch,preparation,7.6,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-27,Commissary,Lunch,preparation,44.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-27,Commissary,Lunch,preparation,5.7,,1.0,C
APAC Hyatt Solo SOCAL,2022-05-27,Banquet,Dinner,preparation,2.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-28,Bakery,Breakfast,buffet,2.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-28,Bakery,Breakfast,buffet,2.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-28,Commissary,Breakfast,preparation,100.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-28,Commissary,Breakfast,preparation,25.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-28,Commissary,Breakfast,preparation,2.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-28,Commissary,Lunch,preparation,17.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-28,Commissary,Lunch,preparation,13.0,,1.0,C
APAC Hyatt Bangkok BANGH,2022-05-27,Event,Lunch,preparation,9.85,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-28,Bakery,Dinner,preparation,6.1,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-05-29,Shunpachi,Lunch,preparation,0.16,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-29,Sowol Ro,Lunch,preparation,1.1,,1.0,C
